row_id,data_type,system,subsystem,item_id,name,rarity,level,star,awakening,cost,currency,quantity,limit,unlock_condition,effect_type,effect_value,effect_unit,damage_bucket,debuff_type,applies_to,consumed_by,source_kind,confidence,extraction_method,damage_relevance,long_term_value,recommended_disposition,ignore_for_dps,needs_review,notes,source_file,page_or_image,section,original_source_file,metadata
src_ab06206de477d183,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter Base sync rate,Base,,,,,,,,,attack_sync_rate,0.2,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,234,Mount Base Sync Rates,,{}
src_089a5961a08c0131,mount_sync_rate,mounts,sync,hoverboard,Hoverboard Base sync rate,Base,,,,,,,,,attack_sync_rate,0.3,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,234,Mount Base Sync Rates,,{}
src_af23cf488f1cb2cc,mount_sync_rate,mounts,sync,doomsteed,Doomsteed Base sync rate,Base,,,,,,,,,attack_sync_rate,0.4,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,234,Mount Base Sync Rates,,{}
src_e922639a9902d8de,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter Y1 sync rate,Y1,,,,,,,,,attack_sync_rate,0.22,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_8a8e5e3a205fa562,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter Y2 sync rate,Y2,,,,,,,,,attack_sync_rate,0.24,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_03ad1cbc8a8e5afe,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter Y3 sync rate,Y3,,,,,,,,,attack_sync_rate,0.28,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_f3b0db6b13735a43,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter Y4 sync rate,Y4,,,,,,,,,attack_sync_rate,0.32,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_2592fdcd9eabd3b6,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter R1 sync rate,R1,,,,,,,,,attack_sync_rate,0.38,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_dd74d0073156588a,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter R2 sync rate,R2,,,,,,,,,attack_sync_rate,0.44,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_f5f50ef0219b7074,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter R3 sync rate,R3,,,,,,,,,attack_sync_rate,0.52,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_01fe01967a9ae0f7,mount_sync_rate,mounts,sync,electric_scooter,Electric Scooter R4 sync rate,R4,,,,,,,,,attack_sync_rate,0.6,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_e308920e56f840ff,mount_sync_rate,mounts,sync,hoverboard,Hoverboard Y1 sync rate,Y1,,,,,,,,,attack_sync_rate,0.33,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
src_1dd569fe9379665e,mount_sync_rate,mounts,sync,hoverboard,Hoverboard Y2 sync rate,Y2,,,,,,,,,attack_sync_rate,0.36,ratio,attack,,,,exact,exact,embedded_pdf_table_verified,direct,,profile_dependent,False,False,,source_database_map.pdf,238,Mount Sync Rate Table,,{}
